shoes_name,release_date,retail_price,last_sale,volality,shoe_size,avg_size_price,number_of_sales,avg_sale_price,min_12_month_trade_rage,max_12_month_trade_rage,min_all_trade_range,max_all_trade_range
adidas SL72 Noah Blue,8/27/2020,100,$114,48,8,143.3333333,54,140,50,274,60,168
adidas SL72 Noah Blue,8/27/2020,100,$114,48,9.5,130.625,54,140,50,274,60,168
adidas SL72 Noah Blue,8/27/2020,100,$114,48,8.5,132,54,140,50,274,60,168
adidas SL72 Noah Blue,8/27/2020,100,$114,48,11,162,54,140,50,274,60,168
adidas SL72 Noah Blue,8/27/2020,100,$114,48,5,50,54,140,50,274,60,168
adidas SL72 Noah Blue,8/27/2020,100,$114,48,12.5,145,54,140,50,274,60,168
adidas SL72 Noah Blue,8/27/2020,100,$114,48,13,123.6666667,54,140,50,274,60,168
adidas SL72 Noah Blue,8/27/2020,100,$114,48,7.5,145,54,140,50,274,60,168
adidas EQT Support 93/17 Triple Black,11/24/2017,180,$151,21,11,142.0833333,53,145,25,233,119,183
adidas EQT Support 93/17 Triple Black,11/24/2017,180,$151,21,10.5,138.75,53,145,25,233,119,183
adidas EQT Support 93/17 Triple Black,11/24/2017,180,$151,21,11.5,153.8571429,53,145,25,233,119,183
adidas EQT Support 93/17 Triple Black,11/24/2017,180,$151,21,9,145.3333333,53,145,25,233,119,183
adidas EQT Support 93/17 Triple Black,11/24/2017,180,$151,21,9.5,136.6153846,53,145,25,233,119,183
adidas EQT Support 93/17 Triple Black,11/24/2017,180,$151,21,7.5,108.25,53,145,25,233,119,183
adidas EQT Support 93/17 Triple Black,11/24/2017,180,$151,21,8,121.2,53,145,25,233,119,183
adidas EQT Support 93/17 Triple Black,11/24/2017,180,$151,21,6.5,184,53,145,25,233,119,183
adidas EQT Support 93/17 Triple Black,11/24/2017,180,$151,21,13.5,152,53,145,25,233,119,183
adidas EQT Support 93/17 Triple Black,11/24/2017,180,$151,21,12.5,209,53,145,25,233,119,183
adidas EQT Support 93/17 Triple Black,11/24/2017,180,$151,21,8.5,143.6666667,53,145,25,233,119,183
adidas EQT Support 93/17 Triple Black,11/24/2017,180,$151,21,12,92.5,53,145,25,233,119,183
adidas EQT Support 93/17 Triple Black,11/24/2017,180,$151,21,13,130,53,145,25,233,119,183
adidas EQT Support 93/17 Triple Black,11/24/2017,180,$151,21,10,125,53,145,25,233,119,183
adidas EQT Support 93/17 Triple Black,11/24/2017,180,$151,21,7,153,53,145,25,233,119,183
adidas EQT Support 93/17 Triple Black,11/24/2017,180,$151,21,6,106,53,145,25,233,119,183
adidas D.O.N. Issue #2 Crayola Signal Cyan,10/02/2020,110,$150,34,9.5,106.4285714,111,114,34,285,99,201
adidas D.O.N. Issue #2 Crayola Signal Cyan,10/02/2020,110,$150,34,11,166.6,111,114,34,285,99,201
adidas D.O.N. Issue #2 Crayola Signal Cyan,10/02/2020,110,$150,34,12.5,117.5,111,114,34,285,99,201
adidas D.O.N. Issue #2 Crayola Signal Cyan,10/02/2020,110,$150,34,12,131.1428571,111,114,34,285,99,201
adidas D.O.N. Issue #2 Crayola Signal Cyan,10/02/2020,110,$150,34,10,115,111,114,34,285,99,201
adidas D.O.N. Issue #2 Crayola Signal Cyan,10/02/2020,110,$150,34,6,109,111,114,34,285,99,201
adidas D.O.N. Issue #2 Crayola Signal Cyan,10/02/2020,110,$150,34,5.5,54.4,111,114,34,285,99,201
adidas D.O.N. Issue #2 Crayola Signal Cyan,10/02/2020,110,$150,34,10.5,116.6666667,111,114,34,285,99,201
adidas D.O.N. Issue #2 Crayola Signal Cyan,10/02/2020,110,$150,34,13,141,111,114,34,285,99,201
adidas D.O.N. Issue #2 Crayola Signal Cyan,10/02/2020,110,$150,34,8,106.5,111,114,34,285,99,201
adidas D.O.N. Issue #2 Crayola Signal Cyan,10/02/2020,110,$150,34,9,121.8,111,114,34,285,99,201
adidas D.O.N. Issue #2 Crayola Signal Cyan,10/02/2020,110,$150,34,7.5,93,111,114,34,285,99,201
adidas D.O.N. Issue #2 Crayola Signal Cyan,10/02/2020,110,$150,34,8.5,106.25,111,114,34,285,99,201
adidas D.O.N. Issue #2 Crayola Signal Cyan,10/02/2020,110,$150,34,11.5,107.5,111,114,34,285,99,201
adidas D.O.N. Issue #2 Crayola Signal Cyan,10/02/2020,110,$150,34,7,113,111,114,34,285,99,201
adidas NMD R1 Crystal White Clear Pink (W),07/01/2021,140,$95,11,8.5W,109.7894737,121,128,80,250,85,105
adidas NMD R1 Crystal White Clear Pink (W),07/01/2021,140,$95,11,7.5W,120.2142857,121,128,80,250,85,105
adidas NMD R1 Crystal White Clear Pink (W),07/01/2021,140,$95,11,7W,119.3333333,121,128,80,250,85,105
adidas NMD R1 Crystal White Clear Pink (W),07/01/2021,140,$95,11,6W,143.8,121,128,80,250,85,105
adidas NMD R1 Crystal White Clear Pink (W),07/01/2021,140,$95,11,8W,120.4117647,121,128,80,250,85,105
adidas NMD R1 Crystal White Clear Pink (W),07/01/2021,140,$95,11,9W,131.375,121,128,80,250,85,105
adidas NMD R1 Crystal White Clear Pink (W),07/01/2021,140,$95,11,10W,137,121,128,80,250,85,105
adidas NMD R1 Crystal White Clear Pink (W),07/01/2021,140,$95,11,6.5W,125.1,121,128,80,250,85,105
adidas NMD R1 Crystal White Clear Pink (W),07/01/2021,140,$95,11,9.5W,164.75,121,128,80,250,85,105
adidas Ultra 4D Nice Kicks Tie-Dye,03/05/2021,250,$155,19,8.5,193.4,214,228,135,425,125,185
adidas Ultra 4D Nice Kicks Tie-Dye,03/05/2021,250,$155,19,9,200,214,228,135,425,125,185
adidas Ultra 4D Nice Kicks Tie-Dye,03/05/2021,250,$155,19,10,208.7,214,228,135,425,125,185
adidas Ultra 4D Nice Kicks Tie-Dye,03/05/2021,250,$155,19,11,211.1875,214,228,135,425,125,185
adidas Ultra 4D Nice Kicks Tie-Dye,03/05/2021,250,$155,19,12,216.0526316,214,228,135,425,125,185
adidas Ultra 4D Nice Kicks Tie-Dye,03/05/2021,250,$155,19,13,233.7142857,214,228,135,425,125,185
adidas Ultra 4D Nice Kicks Tie-Dye,03/05/2021,250,$155,19,10.5,198.4,214,228,135,425,125,185
adidas Ultra 4D Nice Kicks Tie-Dye,03/05/2021,250,$155,19,11.5,221.75,214,228,135,425,125,185
adidas Ultra 4D Nice Kicks Tie-Dye,03/05/2021,250,$155,19,7,158,214,228,135,425,125,185
adidas Ultra 4D Nice Kicks Tie-Dye,03/05/2021,250,$155,19,9.5,221.5555556,214,228,135,425,125,185
adidas Ultra 4D Nice Kicks Tie-Dye,03/05/2021,250,$155,19,7.5,260,214,228,135,425,125,185
adidas Ultra 4D Nice Kicks Tie-Dye,03/05/2021,250,$155,19,8,183.3333333,214,228,135,425,125,185
adidas D.O.N. Issue #3 Cloud White,7/17/2021,110,$182,19,8.5,193.4,214,228,135,425,125,185
adidas D.O.N. Issue #3 Cloud White,7/17/2021,110,$182,19,9,200,214,228,135,425,125,185
adidas D.O.N. Issue #3 Cloud White,7/17/2021,110,$182,19,10,208.7,214,228,135,425,125,185
adidas D.O.N. Issue #3 Cloud White,7/17/2021,110,$182,19,11,211.1875,214,228,135,425,125,185
adidas D.O.N. Issue #3 Cloud White,7/17/2021,110,$182,19,12,216.0526316,214,228,135,425,125,185
adidas D.O.N. Issue #3 Cloud White,7/17/2021,110,$182,19,13,233.7142857,214,228,135,425,125,185
adidas D.O.N. Issue #3 Cloud White,7/17/2021,110,$182,19,10.5,198.4,214,228,135,425,125,185
adidas D.O.N. Issue #3 Cloud White,7/17/2021,110,$182,19,11.5,221.75,214,228,135,425,125,185
adidas D.O.N. Issue #3 Cloud White,7/17/2021,110,$182,19,7,158,214,228,135,425,125,185
adidas D.O.N. Issue #3 Cloud White,7/17/2021,110,$182,19,9.5,221.5555556,214,228,135,425,125,185
adidas D.O.N. Issue #3 Cloud White,7/17/2021,110,$182,19,7.5,260,214,228,135,425,125,185
adidas D.O.N. Issue #3 Cloud White,7/17/2021,110,$182,19,8,183.3333333,214,228,135,425,125,185
adidas Ultra Boost 19 White Scarlet,07/01/2019,180,$130,36,8,118,49,123,80,245,83,177
adidas Ultra Boost 19 White Scarlet,07/01/2019,180,$130,36,7,159.5,49,123,80,245,83,177
adidas Ultra Boost 19 White Scarlet,07/01/2019,180,$130,36,9.5,102.3,49,123,80,245,83,177
adidas Ultra Boost 19 White Scarlet,07/01/2019,180,$130,36,7.5,105,49,123,80,245,83,177
adidas Ultra Boost 19 White Scarlet,07/01/2019,180,$130,36,10.5,109.6,49,123,80,245,83,177
adidas Ultra Boost 19 White Scarlet,07/01/2019,180,$130,36,9,97.75,49,123,80,245,83,177
adidas Ultra Boost 19 White Scarlet,07/01/2019,180,$130,36,12.5,101.25,49,123,80,245,83,177
adidas Ultra Boost 19 White Scarlet,07/01/2019,180,$130,36,12,112.5,49,123,80,245,83,177
adidas Ultra Boost 19 White Scarlet,07/01/2019,180,$130,36,8.5,98.44444444,49,123,80,245,83,177
adidas Ultra Boost 19 White Scarlet,07/01/2019,180,$130,36,10,94.15384615,49,123,80,245,83,177
adidas Ultra Boost 19 White Scarlet,07/01/2019,180,$130,36,11.5,96.25,49,123,80,245,83,177
adidas Ultra Boost 19 White Scarlet,07/01/2019,180,$130,36,13,110,49,123,80,245,83,177
adidas Ultra Boost 19 White Scarlet,07/01/2019,180,$130,36,11,89.8,49,123,80,245,83,177
adidas Ultra Boost 19 White Scarlet,07/01/2019,180,$130,36,14,100,49,123,80,245,83,177
adidas D Rose Son of Chi Godspeed Signal Green Pink,9/25/2021,100,$116,15,12,149.6,54,155,105,270,98,134
adidas D Rose Son of Chi Godspeed Signal Green Pink,9/25/2021,100,$116,15,10,136.8571429,54,155,105,270,98,134
adidas D Rose Son of Chi Godspeed Signal Green Pink,9/25/2021,100,$116,15,9,131,54,155,105,270,98,134
adidas D Rose Son of Chi Godspeed Signal Green Pink,9/25/2021,100,$116,15,9.5,182.75,54,155,105,270,98,134
adidas D Rose Son of Chi Godspeed Signal Green Pink,9/25/2021,100,$116,15,10.5,149.7142857,54,155,105,270,98,134
adidas D Rose Son of Chi Godspeed Signal Green Pink,9/25/2021,100,$116,15,8.5,151.8571429,54,155,105,270,98,134
adidas D Rose Son of Chi Godspeed Signal Green Pink,9/25/2021,100,$116,15,8,225,54,155,105,270,98,134
adidas D Rose Son of Chi Godspeed Signal Green Pink,9/25/2021,100,$116,15,11.5,139.4,54,155,105,270,98,134
adidas D Rose Son of Chi Godspeed Signal Green Pink,9/25/2021,100,$116,15,13,205,54,155,105,270,98,134
adidas D Rose Son of Chi Godspeed Signal Green Pink,9/25/2021,100,$116,15,11,155.875,54,155,105,270,98,134
adidas D Rose Son of Chi Godspeed Signal Green Pink,9/25/2021,100,$116,15,12.5,193,54,155,105,270,98,134
adidas Ultra Boost Uncaged Lab Off White,8/13/2021,180,$160,15,12,149.6,54,155,105,270,98,134
adidas Ultra Boost Uncaged Lab Off White,8/13/2021,180,$160,15,10,136.8571429,54,155,105,270,98,134
adidas Ultra Boost Uncaged Lab Off White,8/13/2021,180,$160,15,9,131,54,155,105,270,98,134
adidas Ultra Boost Uncaged Lab Off White,8/13/2021,180,$160,15,9.5,182.75,54,155,105,270,98,134
adidas Ultra Boost Uncaged Lab Off White,8/13/2021,180,$160,15,10.5,149.7142857,54,155,105,270,98,134
adidas Ultra Boost Uncaged Lab Off White,8/13/2021,180,$160,15,8.5,151.8571429,54,155,105,270,98,134
adidas Ultra Boost Uncaged Lab Off White,8/13/2021,180,$160,15,8,225,54,155,105,270,98,134
adidas Ultra Boost Uncaged Lab Off White,8/13/2021,180,$160,15,11.5,139.4,54,155,105,270,98,134
adidas Ultra Boost Uncaged Lab Off White,8/13/2021,180,$160,15,13,205,54,155,105,270,98,134
adidas Ultra Boost Uncaged Lab Off White,8/13/2021,180,$160,15,11,155.875,54,155,105,270,98,134
adidas Ultra Boost Uncaged Lab Off White,8/13/2021,180,$160,15,12.5,193,54,155,105,270,98,134
adidas Stan Smith Primeknit White Red,4/15/2016,150,$120,19,11.5,159.75,52,109,45,288,72,108
adidas Stan Smith Primeknit White Red,4/15/2016,150,$120,19,9.5,100,52,109,45,288,72,108
adidas Stan Smith Primeknit White Red,4/15/2016,150,$120,19,10.5,108.5555556,52,109,45,288,72,108
adidas Stan Smith Primeknit White Red,4/15/2016,150,$120,19,11,110.6,52,109,45,288,72,108
adidas Stan Smith Primeknit White Red,4/15/2016,150,$120,19,7,47.5,52,109,45,288,72,108
adidas Stan Smith Primeknit White Red,4/15/2016,150,$120,19,8,66.16666667,52,109,45,288,72,108
adidas Stan Smith Primeknit White Red,4/15/2016,150,$120,19,10,101.1666667,52,109,45,288,72,108
adidas Stan Smith Primeknit White Red,4/15/2016,150,$120,19,12.5,75,52,109,45,288,72,108
adidas Stan Smith Primeknit White Red,4/15/2016,150,$120,19,9,111.6,52,109,45,288,72,108
adidas Stan Smith Primeknit White Red,4/15/2016,150,$120,19,8.5,119,52,109,45,288,72,108
adidas Stan Smith Primeknit White Red,4/15/2016,150,$120,19,13,163.4,52,109,45,288,72,108
adidas Stan Smith Primeknit White Red,4/15/2016,150,$120,19,7.5,103,52,109,45,288,72,108
adidas Stan Smith Primeknit White Red,4/15/2016,150,$120,19,12,149,52,109,45,288,72,108
adidas Dame 6 Dame Time,02/01/2020,110,$175,22,10,125.5454545,51,125,60,200,136,214
adidas Dame 6 Dame Time,02/01/2020,110,$175,22,9,104.9333333,51,125,60,200,136,214
adidas Dame 6 Dame Time,02/01/2020,110,$175,22,7.5,95,51,125,60,200,136,214
adidas Dame 6 Dame Time,02/01/2020,110,$175,22,13.5,103.5,51,125,60,200,136,214
adidas Dame 6 Dame Time,02/01/2020,110,$175,22,8.5,108.5,51,125,60,200,136,214
adidas Dame 6 Dame Time,02/01/2020,110,$175,22,9.5,146.125,51,125,60,200,136,214
adidas Dame 6 Dame Time,02/01/2020,110,$175,22,11.5,155.3333333,51,125,60,200,136,214
adidas Dame 6 Dame Time,02/01/2020,110,$175,22,12,138.7142857,51,125,60,200,136,214
adidas Dame 6 Dame Time,02/01/2020,110,$175,22,10.5,149.4,51,125,60,200,136,214
adidas Dame 6 Dame Time,02/01/2020,110,$175,22,11,140.8888889,51,125,60,200,136,214
adidas Dame 6 Dame Time,02/01/2020,110,$175,22,13,123.3333333,51,125,60,200,136,214
adidas Dame 6 Dame Time,02/01/2020,110,$175,22,8,106.4545455,51,125,60,200,136,214
adidas Dame 6 Dame Time,02/01/2020,110,$175,22,17,70,51,125,60,200,136,214
adidas Dame 6 Dame Time,02/01/2020,110,$175,22,12.5,135,51,125,60,200,136,214
adidas D Rose 11 Boardwalk,4/17/2021,120,$70,20,13,155.4,49,113,70,201,118,175
adidas D Rose 11 Boardwalk,4/17/2021,120,$70,20,12,134,49,113,70,201,118,175
adidas D Rose 11 Boardwalk,4/17/2021,120,$70,20,10,100.4166667,49,113,70,201,118,175
adidas D Rose 11 Boardwalk,4/17/2021,120,$70,20,10.5,121.2307692,49,113,70,201,118,175
adidas D Rose 11 Boardwalk,4/17/2021,120,$70,20,9.5,129.8571429,49,113,70,201,118,175
adidas D Rose 11 Boardwalk,4/17/2021,120,$70,20,8.5,112,49,113,70,201,118,175
adidas D Rose 11 Boardwalk,4/17/2021,120,$70,20,11,88.36363636,49,113,70,201,118,175
adidas D Rose 11 Boardwalk,4/17/2021,120,$70,20,9,89.17391304,49,113,70,201,118,175
adidas D Rose 11 Boardwalk,4/17/2021,120,$70,20,8,97,49,113,70,201,118,175
adidas D Rose 11 Boardwalk,4/17/2021,120,$70,20,5.5,66,49,113,70,201,118,175
adidas D Rose 11 Boardwalk,4/17/2021,120,$70,20,7,75,49,113,70,201,118,175
adidas I-5923 White Navy Gum,01/01/2017,130,$115,16,7.5,109.5,51,110,40,198,97,133
adidas I-5923 White Navy Gum,01/01/2017,130,$115,16,12,99.61538462,51,110,40,198,97,133
adidas I-5923 White Navy Gum,01/01/2017,130,$115,16,11.5,93.71428571,51,110,40,198,97,133
adidas I-5923 White Navy Gum,01/01/2017,130,$115,16,13,107.25,51,110,40,198,97,133
adidas I-5923 White Navy Gum,01/01/2017,130,$115,16,10.5,103.3333333,51,110,40,198,97,133
adidas I-5923 White Navy Gum,01/01/2017,130,$115,16,11,107.1111111,51,110,40,198,97,133
adidas I-5923 White Navy Gum,01/01/2017,130,$115,16,9,108.6923077,51,110,40,198,97,133
adidas I-5923 White Navy Gum,01/01/2017,130,$115,16,8,103.6666667,51,110,40,198,97,133
adidas I-5923 White Navy Gum,01/01/2017,130,$115,16,9.5,109.5833333,51,110,40,198,97,133
adidas I-5923 White Navy Gum,01/01/2017,130,$115,16,10,109.25,51,110,40,198,97,133
adidas I-5923 White Navy Gum,01/01/2017,130,$115,16,8.5,120.6,51,110,40,198,97,133
adidas I-5923 White Navy Gum,01/01/2017,130,$115,16,14,90,51,110,40,198,97,133
adidas I-5923 White Navy Gum,01/01/2017,130,$115,16,5,99,51,110,40,198,97,133
adidas Y-3 Slide Black Red,04/09/2021,180,$176,19,5,176,50,191,125,300,142,210
adidas Y-3 Slide Black Red,04/09/2021,180,$176,19,9,167.7142857,50,191,125,300,142,210
adidas Y-3 Slide Black Red,04/09/2021,180,$176,19,8,178.5,50,191,125,300,142,210
adidas Y-3 Slide Black Red,04/09/2021,180,$176,19,6,180,50,191,125,300,142,210
adidas Y-3 Slide Black Red,04/09/2021,180,$176,19,11,214.2222222,50,191,125,300,142,210
adidas Y-3 Slide Black Red,04/09/2021,180,$176,19,10,182,50,191,125,300,142,210
adidas Y-3 Slide Black Red,04/09/2021,180,$176,19,4,259,50,191,125,300,142,210
adidas Y-3 Slide Black Red,04/09/2021,180,$176,19,7,225,50,191,125,300,142,210
adidas Y-3 Slide Black Red,04/09/2021,180,$176,19,12,257.5,50,191,125,300,142,210
adidas Ultra Boost 20 NASA Cloud White (W),12/06/2020,180,$97,22,7W,124.5555556,50,123,85,200,76,118
adidas Ultra Boost 20 NASA Cloud White (W),12/06/2020,180,$97,22,8W,114.0909091,50,123,85,200,76,118
adidas Ultra Boost 20 NASA Cloud White (W),12/06/2020,180,$97,22,6.5W,112,50,123,85,200,76,118
adidas Ultra Boost 20 NASA Cloud White (W),12/06/2020,180,$97,22,8.5W,131.3333333,50,123,85,200,76,118
adidas Ultra Boost 20 NASA Cloud White (W),12/06/2020,180,$97,22,7.5W,133.8,50,123,85,200,76,118
adidas Ultra Boost 20 NASA Cloud White (W),12/06/2020,180,$97,22,10W,200,50,123,85,200,76,118
adidas Ultra Boost 20 NASA Cloud White (W),12/06/2020,180,$97,22,9W,136.6666667,50,123,85,200,76,118
adidas Ultra Boost 20 NASA Cloud White (W),12/06/2020,180,$97,22,9.5W,114,50,123,85,200,76,118
adidas Ultra Boost 20 NASA Cloud White (W),12/06/2020,180,$97,22,6W,109,50,123,85,200,76,118
adidas Ultra Boost 20 NASA Cloud White (W),12/06/2020,180,$97,22,11W,181,50,123,85,200,76,118
adidas Ultra Boost DNA atmos,11/14/2020,190,$174,23,12,174,49,140,40,237,133,215
adidas Ultra Boost DNA atmos,11/14/2020,190,$174,23,9.5,126,49,140,40,237,133,215
adidas Ultra Boost DNA atmos,11/14/2020,190,$174,23,11,150.8571429,49,140,40,237,133,215
adidas Ultra Boost DNA atmos,11/14/2020,190,$174,23,10.5,166.1875,49,140,40,237,133,215
adidas Ultra Boost DNA atmos,11/14/2020,190,$174,23,6,230,49,140,40,237,133,215
adidas Ultra Boost DNA atmos,11/14/2020,190,$174,23,9,131,49,140,40,237,133,215
adidas Ultra Boost DNA atmos,11/14/2020,190,$174,23,10,180,49,140,40,237,133,215
adidas Ultra Boost DNA atmos,11/14/2020,190,$174,23,8,83.5,49,140,40,237,133,215
adidas Ultra Boost DNA atmos,11/14/2020,190,$174,23,8.5,116.6,49,140,40,237,133,215
adidas Ultra Boost DNA atmos,11/14/2020,190,$174,23,11.5,148.5,49,140,40,237,133,215
adidas Ultra Boost DNA atmos,11/14/2020,190,$174,23,12.5,90,49,140,40,237,133,215
adidas Ultra Boost DNA atmos,11/14/2020,190,$174,23,5.5,180,49,140,40,237,133,215
adidas Ultra Boost DNA atmos,11/14/2020,190,$174,23,5,197,49,140,40,237,133,215
adidas Ultra Boost DNA atmos,11/14/2020,190,$174,23,7,195,49,140,40,237,133,215
adidas Crazy BYW LVL 1 Black White,2/15/2018,170,$90,11,13,84,43,77,40,135,80,100
adidas Crazy BYW LVL 1 Black White,2/15/2018,170,$90,11,10.5,65.72727273,43,77,40,135,80,100
adidas Crazy BYW LVL 1 Black White,2/15/2018,170,$90,11,9.5,95,43,77,40,135,80,100
adidas Crazy BYW LVL 1 Black White,2/15/2018,170,$90,11,11,61.90909091,43,77,40,135,80,100
adidas Crazy BYW LVL 1 Black White,2/15/2018,170,$90,11,12,68.33333333,43,77,40,135,80,100
adidas Crazy BYW LVL 1 Black White,2/15/2018,170,$90,11,10,63.72727273,43,77,40,135,80,100
adidas Crazy BYW LVL 1 Black White,2/15/2018,170,$90,11,9,69,43,77,40,135,80,100
adidas Crazy BYW LVL 1 Black White,2/15/2018,170,$90,11,11.5,59,43,77,40,135,80,100
adidas Crazy BYW LVL 1 Black White,2/15/2018,170,$90,11,6.5,120,43,77,40,135,80,100
adidas Crazy BYW LVL 1 Black White,2/15/2018,170,$90,11,8,89.66666667,43,77,40,135,80,100
adidas Crazy BYW LVL 1 Black White,2/15/2018,170,$90,11,8.5,79.5,43,77,40,135,80,100
adidas Ultra Boost 21 Acid Orange (W),04/01/2021,180,$140,16,7W,127.1428571,50,132,65,235,118,162
adidas Ultra Boost 21 Acid Orange (W),04/01/2021,180,$140,16,6W,124,50,132,65,235,118,162
adidas Ultra Boost 21 Acid Orange (W),04/01/2021,180,$140,16,5.5W,89.5,50,132,65,235,118,162
adidas Ultra Boost 21 Acid Orange (W),04/01/2021,180,$140,16,7.5W,129,50,132,65,235,118,162
adidas Ultra Boost 21 Acid Orange (W),04/01/2021,180,$140,16,6.5W,116.6666667,50,132,65,235,118,162
adidas Ultra Boost 21 Acid Orange (W),04/01/2021,180,$140,16,8W,167,50,132,65,235,118,162
adidas Ultra Boost 21 Acid Orange (W),04/01/2021,180,$140,16,8.5W,143.6666667,50,132,65,235,118,162
adidas Ultra Boost 21 Acid Orange (W),04/01/2021,180,$140,16,10.5W,117,50,132,65,235,118,162
adidas Ultra Boost 21 Acid Orange (W),04/01/2021,180,$140,16,9.5W,154.5,50,132,65,235,118,162
adidas Ultra Boost 21 Acid Orange (W),04/01/2021,180,$140,16,9W,135,50,132,65,235,118,162
adidas Ultra Boost 21 Acid Orange (W),04/01/2021,180,$140,16,10W,155,50,132,65,235,118,162
adidas I-5923 Black Boost,1/30/2018,130,$120,12,10,127.2222222,50,127,89,206,105,135
adidas I-5923 Black Boost,1/30/2018,130,$120,12,10.5,116.8823529,50,127,89,206,105,135
adidas I-5923 Black Boost,1/30/2018,130,$120,12,11,127.6666667,50,127,89,206,105,135
adidas I-5923 Black Boost,1/30/2018,130,$120,12,12,127.4285714,50,127,89,206,105,135
adidas I-5923 Black Boost,1/30/2018,130,$120,12,12.5,80,50,127,89,206,105,135
adidas I-5923 Black Boost,1/30/2018,130,$120,12,13,110,50,127,89,206,105,135
adidas I-5923 Black Boost,1/30/2018,130,$120,12,8.5,121.8333333,50,127,89,206,105,135
adidas I-5923 Black Boost,1/30/2018,130,$120,12,9,109.4,50,127,89,206,105,135
adidas I-5923 Black Boost,1/30/2018,130,$120,12,8,102.4444444,50,127,89,206,105,135
adidas I-5923 Black Boost,1/30/2018,130,$120,12,7.5,136,50,127,89,206,105,135
adidas I-5923 Black Boost,1/30/2018,130,$120,12,4.5,99,50,127,89,206,105,135
adidas I-5923 Black Boost,1/30/2018,130,$120,12,13.5,105,50,127,89,206,105,135
adidas I-5923 Black Boost,1/30/2018,130,$120,12,7,130,50,127,89,206,105,135
adidas I-5923 Black Boost,1/30/2018,130,$120,12,9.5,95,50,127,89,206,105,135
adidas Ultra Boost Mid Kith x Nonnative,11/24/2017,240,$284,21,12,319,50,232,140,344,224,344
adidas Ultra Boost Mid Kith x Nonnative,11/24/2017,240,$284,21,10.5,280,50,232,140,344,224,344
adidas Ultra Boost Mid Kith x Nonnative,11/24/2017,240,$284,21,11,304,50,232,140,344,224,344
adidas Ultra Boost Mid Kith x Nonnative,11/24/2017,240,$284,21,8,197.7272727,50,232,140,344,224,344
adidas Ultra Boost Mid Kith x Nonnative,11/24/2017,240,$284,21,10,273.9230769,50,232,140,344,224,344
adidas Ultra Boost Mid Kith x Nonnative,11/24/2017,240,$284,21,9,194.8,50,232,140,344,224,344
adidas Ultra Boost Mid Kith x Nonnative,11/24/2017,240,$284,21,11.5,254.8333333,50,232,140,344,224,344
adidas Ultra Boost Mid Kith x Nonnative,11/24/2017,240,$284,21,9.5,253.0833333,50,232,140,344,224,344
adidas Ultra Boost Mid Kith x Nonnative,11/24/2017,240,$284,21,8.5,206.4545455,50,232,140,344,224,344
adidas Ultra Boost Mid Kith x Nonnative,11/24/2017,240,$284,21,7.5,186.8333333,50,232,140,344,224,344
adidas Ultra Boost Mid Kith x Nonnative,11/24/2017,240,$284,21,13,277.6666667,50,232,140,344,224,344
adidas Ultra Boost Mid Kith x Nonnative,11/24/2017,240,$284,21,5,208,50,232,140,344,224,344
adidas Ultra Boost Mid Kith x Nonnative,11/24/2017,240,$284,21,5.5,135,50,232,140,344,224,344
adidas Ultra Boost Mid Kith x Nonnative,11/24/2017,240,$284,21,7,100,50,232,140,344,224,344
adidas Ultra Boost Mid Kith x Nonnative,11/24/2017,240,$284,21,6.5,160,50,232,140,344,224,344
adidas Ultra Boost 1.0 UNDFTD Black,4/14/2018,170,$185,35,9.5,221.4090909,50,243,80,369,121,249
adidas Ultra Boost 1.0 UNDFTD Black,4/14/2018,170,$185,35,10,254.875,50,243,80,369,121,249
adidas Ultra Boost 1.0 UNDFTD Black,4/14/2018,170,$185,35,11,263.9166667,50,243,80,369,121,249
adidas Ultra Boost 1.0 UNDFTD Black,4/14/2018,170,$185,35,9,238.3,50,243,80,369,121,249
adidas Ultra Boost 1.0 UNDFTD Black,4/14/2018,170,$185,35,8.5,228.3333333,50,243,80,369,121,249
adidas Ultra Boost 1.0 UNDFTD Black,4/14/2018,170,$185,35,5.5,80,50,243,80,369,121,249
adidas Ultra Boost 1.0 UNDFTD Black,4/14/2018,170,$185,35,11.5,283.6666667,50,243,80,369,121,249
adidas Ultra Boost 1.0 UNDFTD Black,4/14/2018,170,$185,35,10.5,273.125,50,243,80,369,121,249
adidas Ultra Boost 1.0 UNDFTD Black,4/14/2018,170,$185,35,13,213.3333333,50,243,80,369,121,249
adidas Ultra Boost 1.0 UNDFTD Black,4/14/2018,170,$185,35,12.5,369,50,243,80,369,121,249
adidas Ultra Boost 1.0 UNDFTD Black,4/14/2018,170,$185,35,12,280,50,243,80,369,121,249
adidas Ultra Boost 1.0 UNDFTD Black,4/14/2018,170,$185,35,8,186.25,50,243,80,369,121,249
adidas Ultra Boost 1.0 UNDFTD Black,4/14/2018,170,$185,35,7,223,50,243,80,369,121,249
adidas Ultra Boost 1.0 UNDFTD Black,4/14/2018,170,$185,35,7.5,230.5,50,243,80,369,121,249
adidas Ultra Boost 1.0 UNDFTD Black,4/14/2018,170,$185,35,14,206,50,243,80,369,121,249
adidas Ultra Boost 4.0 Show Your Stripes Black,01/11/2018,180,$146,22,10,171.6153846,49,145,96,223,113,179
adidas Ultra Boost 4.0 Show Your Stripes Black,01/11/2018,180,$146,22,10.5,194.8461538,49,145,96,223,113,179
adidas Ultra Boost 4.0 Show Your Stripes Black,01/11/2018,180,$146,22,12,137.3333333,49,145,96,223,113,179
